FOOD,7,건배 (짠),Cheers,geonbae
FOOD,7,원샷,Bottoms up,wonsyat
FOOD,7,해장,Hangover cure,haejang
FOOD,7,배달,Delivery,baedal

ORDERING,1,저기요,Excuse me (Calling staff),jeogiyo
ORDERING,1,사장님,Boss (Calling staff politely),sajangnim
ORDERING,1,여기요,Over here,yeogiyo
ORDERING,1,벨 눌러주세요,Please press the bell,bel nulleojuseyo
ORDERING,1,두 명이에요,Two people please,du myeongieyo
ORDERING,1,자리 있어요?,Do you have a table?,jari isseoyo
ORDERING,1,만석입니다,It's full,manseogimnida
ORDERING,1,웨이팅,Waiting,weiting
ORDERING,1,대기 번호,Waiting number,daegi beonho
ORDERING,1,얼마나 기다려요?,How long is the wait?,eolmana gidaryeoyo
ORDERING,1,예약 했어요,I have a reservation,yeyak haesseoyo
ORDERING,1,창가 자리,Window seat,changga jari
ORDERING,1,구석 자리,Corner seat,guseok jari
ORDERING,1,주문할게요,I would like to order,jumunhalgeyo
ORDERING,1,잠시만요,Just a moment (deciding),jamsimanyo
ORDERING,1,아직 결정 못 했어요,We haven't decided yet,ajik gyeoljeong mot haesseoyo
ORDERING,2,메뉴판 주세요,Menu please,menyupan juseyo
ORDERING,2,영어 메뉴판,English menu,yeongeo menyupan
ORDERING,2,그림 메뉴,Picture menu,geurim menyu
ORDERING,2,추천해 주세요,Please recommend,chucheonhae juseyo
ORDERING,2,뭐가 제일 맛있어요?,What is the best dish?,mwoga jeil masisseoyo
ORDERING,2,시그니처 메뉴,Signature menu,sigeunicheo menyu
ORDERING,2,베스트 메뉴,Best seller,beseuteu menyu
ORDERING,2,이거 매워요?,Is this spicy?,igeo maewoyo
ORDERING,2,안 매운 거,Non-spicy food,an maeun geo
ORDERING,2,어떤 고기예요?,What kind of meat is this?,eotteon gogiyeyo
ORDERING,2,채식 메뉴,Vegetarian menu,chaesik menyu
ORDERING,2,이거 뭐예요?,What is this?,igeo mwoyeyo
ORDERING,2,세트 메뉴,Set menu,seteu menyu
ORDERING,3,이거 주세요,Give me this one,igeo juseyo
ORDERING,3,같은 걸로 주세요,Same one please,gateun geollo juseyo
ORDERING,3,하나 주세요,One please,hana juseyo
ORDERING,3,이인분 주세요,Two servings please,i-inbun juseyo
ORDERING,3,일인분 추가요,One more serving please,il-inbun chugayo
ORDERING,3,공기밥 추가요,One rice bowl please,gonggibap chugayo
ORDERING,3,사리 추가,Add noodles/toppings,sari chuga
ORDERING,3,볶음밥 해주세요,Fried rice please,bokkeumbap haejuseyo
ORDERING,3,물 좀 주세요,Water please,mul jom juseyo
ORDERING,3,물은 셀프,Water is self-service,mureun selpeu
ORDERING,3,반찬 리필,Refill side dishes,banchan ripil
ORDERING,3,더 주세요,Please give me more,deo juseyo
ORDERING,3,앞접시,Small plate,apjeopsi
ORDERING,4,아아 (아이스 아메리카노),Iced Americano,a-a
ORDERING,4,뜨아 (따뜻한 아메리카노),Hot Americano,tteu-a
ORDERING,4,얼죽아,Iced coffee even in winter,eoljuga
ORDERING,4,샷 추가,Add a shot,syat chuga
ORDERING,4,연하게,Weak / Light,yeonhage
ORDERING,4,진하게,Strong,jinhage
ORDERING,4,디카페인,Decaf,dikapein
ORDERING,4,휘핑 빼주세요,No whipped cream,hwiping ppaejuseyo
ORDERING,4,얼음 적게,Less ice,eoreum jeokge
ORDERING,4,많이 주세요,Please give me a lot,mani juseyo
ORDERING,4,사이즈업,Size up,saijeueop
ORDERING,4,테이크아웃 잔,Takeout cup,teikeuaut jan
ORDERING,4,머그잔,Mug,meogeujan
ORDERING,4,진동벨,Buzzer,jindongbel
ORDERING,4,빨대,Straw,ppaldae
ORDERING,4,홀더,Cup holder,holdeo
ORDERING,4,캐리어,Cup carrier,kaerieo
ORDERING,5,고수 빼주세요,No coriander please,gosu ppaejuseyo
ORDERING,5,오이 빼주세요,No cucumber please,oi ppaejuseyo
ORDERING,5,견과류 알레르기,Nut allergy,gyeongwaryu allereugi
ORDERING,5,안 맵게 해주세요,Make it not spicy,an maepge haejuseyo
ORDERING,5,덜 맵게,Less spicy,deol maepge
ORDERING,5,아주 맵게,Very spicy,aju maepge
ORDERING,5,소스 따로 주세요,Sauce on the side,soseu ttaro juseyo
ORDERING,5,찍먹 (따로),Dipping (Sauce separate),jjingmeok
ORDERING,5,부먹 (같이),Pouring (Sauce on top),bumeok
ORDERING,5,바싹 익혀주세요,Well done please,bassak ikyeojuseyo
ORDERING,5,잘라 주세요,Please cut it,jalla juseyo
ORDERING,5,김치 더 주세요,More Kimchi please,gimchi deo juseyo
ORDERING,5,서비스예요?,Is this free service?,seobiseuyeyo
ORDERING,6,키오스크,Kiosk,kioseukeu
ORDERING,6,매장에서 식사,Eat in,maejangeseo siksa
ORDERING,6,포장하기,Take out,pojanghagi
ORDERING,6,담기,Add to cart,damgi
ORDERING,6,결제하기,Pay,gyeoljehagi
ORDERING,6,카드 투입구,Card slot,kadeutuipgu
ORDERING,6,영수증 출력,Print receipt,yeongsujeung chullyeok
ORDERING,6,주문 번호,Order number,jumun beonho
ORDERING,6,품절,Sold out,pumjeol
ORDERING,6,봉투 필요하세요?,Need a bag?,bongtu piryohaseyo
ORDERING,6,일회용품,Disposables (fork/spoon),ilhoeyongpum
ORDERING,6,데워 드릴까요?,Shall I warm it up?,dewo deurilkkayo
ORDERING,6,그냥 주세요,Just give it to me,geunyang juseyo
ORDERING,7,계산서 주세요,Bill please,gyesanseo juseyo
ORDERING,7,얼마예요?,How much is it?,eolmayeyo
ORDERING,7,계산할게요,I will pay,gyesanhalgeyo
ORDERING,7,여기서 계산해요?,Pay here?,yeogiseo gyesanhaeyo
ORDERING,7,카드로 할게요,Pay by card,kadeuro halgeyo
ORDERING,7,현금 돼요?,Is cash okay?,hyeongeum dwaeyo
ORDERING,7,따로 계산할게요,Split the bill,ttaro gyesanhalgeyo
ORDERING,7,각자 낼게요,Pay separately,gakja naelgeyo
ORDERING,7,N빵 (더치페이),Split evenly (Slang),n-bbang
ORDERING,7,일시불,Lump sum payment,ilsibul
ORDERING,7,할부,Installment,halbu
ORDERING,7,서명해 주세요,Please sign,seomyeonghae juseyo
ORDERING,7,영수증 버려주세요,Throw away the receipt,yeongsujeung beoryeojuseyo
ORDERING,7,잘 먹었습니다,Thank you for the meal,jal meogeotseumnida
ORDERING,7,많이 파세요,Hope you sell a lot (Goodbye),mani paseyo

TRANSPORT,1,교통카드,Transport card (T-money),gyotongkadeu
TRANSPORT,1,편의점,Convenience store (Buy/Top-up),pyeonuijeom
TRANSPORT,1,충전해 주세요,Please recharge,chungjeonhae juseyo
TRANSPORT,1,잔액,Balance,janaek
TRANSPORT,1,잔액이 부족합니다,Insufficient balance,janaegi bujokhamnida
TRANSPORT,1,찍으세요 (태그),Please tag (Tap card),jjigeuseyo
TRANSPORT,1,환승입니다,Transfer complete,hwanseungimnida
TRANSPORT,1,청소년 할인,Youth discount,cheongsonyeon harin
TRANSPORT,1,보증금 환급,Deposit refund,bojeunggeum hwanguep
TRANSPORT,1,일회용 교통카드,Single journey card,ilhoeyong gyotongkadeu
TRANSPORT,2,지하철,Subway,jihacheol
TRANSPORT,2,몇 호선?,Which line?,myeot hoseon
TRANSPORT,2,이 호선 (2호선),Line number 2,i hoseon
TRANSPORT,2,갈아타는 곳,Transfer point,garataneun got
TRANSPORT,2,빠른 환승,Fast transfer (Car number),ppareun hwanseung
TRANSPORT,2,반대 방향,Opposite direction,bandae banghyang
TRANSPORT,2,이번 역,This station,ibeon yeok
TRANSPORT,2,다음 역,Next station,daeum yeok
TRANSPORT,2,스크린도어,Screen door (Safety door),seukeurindoeo
TRANSPORT,2,지옥철,Hell subway (Rush hour),jiokcheol
TRANSPORT,2,출퇴근 시간,Rush hour,chultoegeun sigan
TRANSPORT,2,노약자석,Priority seat,noyakjaseok
TRANSPORT,2,임산부 배려석,Pink seat for pregnant women,imsanbu baeryeoseok
TRANSPORT,2,몇 번 출구?,Which exit number?,myeot beon chulgu
TRANSPORT,2,나가는 곳,Way out / Exit,naganeun got
TRANSPORT,3,버스,Bus,beoseu
TRANSPORT,3,마을버스,Village bus (Local),maeulbeoseu
TRANSPORT,3,정류장,Bus stop,jeongnyujang
TRANSPORT,3,승차,Get on,seungcha
TRANSPORT,3,하차,Get off,hacha
TRANSPORT,3,벨 눌러주세요,Please press the bell,bel nulleojuseyo
TRANSPORT,3,내릴게요,I'm getting off!,naerilgeyo
TRANSPORT,3,문 열어주세요,Please open the door,mun yeoreojuseyo
TRANSPORT,3,카드 찍으세요,Tap your card,kadeu jjigeuseyo
TRANSPORT,3,하차 태그,Tag out (Must do for transfer),hacha taegeu
TRANSPORT,3,환승 할인,Transfer discount,hwanseung harin
TRANSPORT,3,음료 반입 금지,No drinks allowed,eumnyo banip geumji
TRANSPORT,3,배차 간격,Bus interval,baecha gangyeok
TRANSPORT,3,막차,Last bus,makcha
TRANSPORT,4,택시,Taxi,taeksi
TRANSPORT,4,카카오택시,Kakao Taxi (App),kakaotaeksi
TRANSPORT,4,호출,Call / Request,hochul
TRANSPORT,4,목적지,Destination,mokjeokji
TRANSPORT,4,기사님,Driver (Polite title),gisanim
TRANSPORT,4,어디로 모실까요?,Where shall I take you?,eodiro mosilkkayo
TRANSPORT,4,00으로 가주세요,Please go to [Place],...euro gajuseyo
TRANSPORT,4,여기서 세워주세요,Please stop here,yeogiseo sewojuseyo
TRANSPORT,4,사거리에서 우회전,Turn right at the intersection,sageorieseo uhoejeon
TRANSPORT,4,쭉 가주세요,Go straight please,jjuk gajuseyo
TRANSPORT,4,미터기 켜주세요,Please turn on the meter,miteogi kyeojuseyo
TRANSPORT,4,자동 결제,Automatic payment (App),jadong gyeolje
TRANSPORT,4,빈 차,Empty taxi,bin cha
TRANSPORT,4,예약,Reserved,yeyak
TRANSPORT,5,길 묻기,Asking directions,gil mutgi
TRANSPORT,5,실례합니다,Excuse me,sillyehamnida
TRANSPORT,5,길을 잃었어요,I am lost,gireul ireosseoyo
TRANSPORT,5,지도 좀 봐주세요,Please look at this map,jido jom bwajuseyo
TRANSPORT,5,현재 위치,Current location,hyeonjae wichi
TRANSPORT,5,어떻게 가요?,How do I get there?,eotteoke gayo
TRANSPORT,5,걸어서 얼마나 걸려요?,How long does it take on foot?,georeoseo eolmana geollyeoyo
TRANSPORT,5,이쪽,This way,ijjok
TRANSPORT,5,저쪽,That way,jeojjok
TRANSPORT,5,건너편,Across the street,geonneopyeon
TRANSPORT,5,횡단보도,Crosswalk,hoengdanbodo
TRANSPORT,5,육교,Overpass,yukgyo
TRANSPORT,5,지하도,Underpass,jihado
TRANSPORT,6,지도 앱,Map App,jido aep
TRANSPORT,6,네이버 지도,Naver Map,neibeo jido
TRANSPORT,6,길찾기,Directions / Route finding,gilchatgi
TRANSPORT,6,최단 거리,Shortest distance,choedan geori
TRANSPORT,6,최소 시간,Minimum time,choeso sigan
TRANSPORT,6,도보,Walking,dobo
TRANSPORT,6,대중교통,Public transport,daejunggyotong
TRANSPORT,6,도착 예정 시간,ETA,dochak yejeong sigan
TRANSPORT,6,환승 횟수,Number of transfers,hwanseung hoetsu
TRANSPORT,6,요금,Fare,yogeum
TRANSPORT,6,내비게이션,Navigation,naebigeisyeon
TRANSPORT,7,기차,Train,gicha
TRANSPORT,7,기차역,Train station,gichayeok
TRANSPORT,7,예매,Booking / Reservation,yemae
TRANSPORT,7,매진,Sold out,maejin
TRANSPORT,7,입석,Standing ticket,ipseok
TRANSPORT,7,특실,First class,teuksil
TRANSPORT,7,일반실,Economy class,ilbansil
TRANSPORT,7,창가 자리,Window seat,changga jari
TRANSPORT,7,통로 자리,Aisle seat,tongno jari
TRANSPORT,7,역방향,Backward facing seat,yeokbanghyang
TRANSPORT,7,순방향,Forward facing seat,sunbanghyang
TRANSPORT,7,플랫폼 (타는 곳),Platform,peullaetpom
TRANSPORT,8,공유 자전거,Shared bicycle,gongyu jajeongeo
TRANSPORT,8,따릉이,Ttareungyi (Seoul Bike),ttareungi
TRANSPORT,8,킥보드,Electric scooter,kikbodeu
TRANSPORT,8,대여하기,Rent,daeyeohagi
TRANSPORT,8,반납하기,Return,bannaphagi
TRANSPORT,8,큐알 코드,QR code,kyual kodeu
TRANSPORT,8,주차 구역,Parking zone,jucha guyeok
TRANSPORT,8,헬멧 착용,Wear a helmet,helmet chagyong
TRANSPORT,8,면허 필요,License required,myeonheo piryo
TRANSPORT,8,위험해요,It's dangerous,wiheomhaeyo
TRANSPORT,8,인도 주행 금지,No riding on sidewalks,indo juhaeng geumji

PLACES,1,편의점,Convenience store,pyeonuijeom
PLACES,1,원플러스원 (1+1),Buy one get one free,wonpeulleoseuwon
PLACES,1,투플러스원 (2+1),Buy two get one free,tupeulleoseuwon
PLACES,1,행사 상품,Event product / Promotion,haengsa sangpum
PLACES,1,할인,Discount,harin
PLACES,1,적립,Point accumulation,jeongnip
PLACES,1,멤버십 할인,Membership discount,membeosip harin
PLACES,1,봉투 필요하세요?,Do you need a bag?,bongtu piryohaseyo
PLACES,1,봉투 값 있어요,There is a charge for the bag,bongtu gap isseoyo
PLACES,1,전자레인지,Microwave,jeonjareinji
PLACES,1,돌려 드세요,Please heat it up (in microwave),dollyeo deuseyo
PLACES,1,삼각김밥,Triangle Kimbap,samgakgimbap
PLACES,1,도시락,Lunch box,dosirak
PLACES,1,컵라면,Cup noodles,keomnamyeon
PLACES,1,네 캔 만 원,4 cans for 10,000 won (Beer),ne kaen man won
PLACES,1,얼음컵,Ice cup,eoreumkeop
PLACES,1,파우치 음료,Pouch drink,pauchi eumnyo
PLACES,1,숙취 해소제,Hangover cure drink,sukchwi haesoje
PLACES,1,현금 인출기 (ATM),ATM,hyeongeum inchulgi
PLACES,1,수수료,Fee (ATM/Service),susuryo
PLACES,1,택배,Parcel service,taekbae
PLACES,1,교통카드 충전,Transport card top-up,gyotongkadeu chungjeon
PLACES,1,상비약,Household medicine,sangbiyak
PLACES,1,24시간,24 hours,isipsasigan
PLACES,2,한강 공원,Han River Park,hangang gongwon
PLACES,2,돗자리,Mat / Picnic sheet,dotjari
PLACES,2,텐트,Tent,tenteu
PLACES,2,그늘막,Shade canopy,geuneulmak
PLACES,2,자전거 대여,Bicycle rental,jajeongeo daeyeo
PLACES,2,따릉이,Ttareungyi (Seoul Bike),ttareungi
PLACES,2,배달존,Delivery zone,baedaljon
PLACES,2,전단지,Flyer / Leaflet,jeondanji
PLACES,2,치맥 (치킨+맥주),Chicken and Beer,chimaek
PLACES,2,한강 라면,Han River Ramyeon,hangang ramyeon
PLACES,2,라면 조리기,Ramyeon machine,ramyeon jorigi
PLACES,2,보글보글,Boiling sound,bogeulbogeul
PLACES,2,편의점,Convenience store,pyeonuijeom
PLACES,2,쓰레기,Trash,sseuregi
PLACES,2,분리수거,Recycling,bunlisugeo
PLACES,2,야경,Night view,yagyeong
PLACES,2,무지개 분수,Rainbow fountain,mujigae bunsu
PLACES,2,유람선,Cruise ship,yuramseon
PLACES,2,버스킹,Busking / Street performance,beuseuking
PLACES,2,물티슈,Wet wipes,multisyu
PLACES,2,담요,Blanket,damyo
PLACES,3,코인 노래방 (코노),Coin Karaoke,koin noraebang
PLACES,3,노래방,Karaoke / Singing room,noraebang
PLACES,3,동전,Coin,dongjeon
PLACES,3,지폐,Bill / Banknote,jipye
PLACES,3,천 원에 세 곡,3 songs for 1,000 won,cheon wone se gok
PLACES,3,마이크,Microphone,maikeu
PLACES,3,마이크 커버,Microphone cover,maikeu keobeo
PLACES,3,리모컨,Remote control,rimokeon
PLACES,3,예약,Reserve (Song),yeyak
PLACES,3,시작,Start,sijak
PLACES,3,취소,Cancel,chwiso
PLACES,3,우선 예약,Priority reservation,useon yeyak
PLACES,3,인기 차트,Popular chart,ingi chateu
PLACES,3,음정 (키),Pitch / Key,eumjeong
PLACES,3,템포 (빠르기),Tempo / Speed,tempo
PLACES,3,에코,Echo,eko
PLACES,3,점수,Score,jeomsu
PLACES,3,서비스,Service (Bonus time),seobiseu
PLACES,3,1절만,First verse only,iljeolman
PLACES,3,간주 점프,Skip intro,ganju jeompeu
PLACES,3,무선 마이크,Wireless mic,museon maikeu
PLACES,4,피시방 (PC방),Internet Cafe / PC Bang,pisibang
PLACES,4,회원,Member,hoewon
PLACES,4,비회원,Non-member,bihoewon
PLACES,4,회원 가입,Sign up,hoewon gaip
PLACES,4,선불기 (키오스크),Prepaid machine / Kiosk,seonbulgi
PLACES,4,충전하다,Top up (Time),chungjeonhada
PLACES,4,로그인,Login,rogeuin
PLACES,4,로그아웃,Logout,rogeuaut
PLACES,4,아이디,ID,aidi
PLACES,4,비밀번호,Password,bimilbeonho
PLACES,4,시간 차감,Time deduction,sigan chagam
PLACES,4,먹거리 주문,Ordering food,meokgeori jumun
PLACES,4,음료수,Beverage,eumnyosu
PLACES,4,라면,Ramyeon,ramyeon
PLACES,4,볶음밥,Fried rice,bokkeumbap
PLACES,4,헤드셋,Headset,hedeuset
PLACES,4,키보드,Keyboard,kibodeu
PLACES,4,마우스,Mouse,mauseu
PLACES,4,흡연실,Smoking room,heubyeonsil
PLACES,4,화장실,Restroom,hwajangsil
PLACES,4,프린트 돼요?,Can I print?,peurinteu dwaeyo
PLACES,4,고사양,High spec,gosayang
PLACES,5,찜질방,Korean dry sauna (Jjimjilbang),jjimjilbang
PLACES,5,사우나,Sauna,sauna
PLACES,5,목욕탕,Public bathhouse,mogyoktang
PLACES,5,카운터,Counter / Reception,kaunteo
PLACES,5,락커키 (열쇠),Locker key,rakkeoki
PLACES,5,신발장,Shoe locker,sinbaljang
PLACES,5,찜질복,Sauna clothes,jjimjilbok
PLACES,5,수건,Towel,sugeon
PLACES,5,양머리,Sheep head (Towel hat),yangmeori
PLACES,5,식혜,Sikhye (Rice punch),sikye
PLACES,5,맥반석 계란,Roasted egg,maekbanseok gyeran
PLACES,5,매점,Snack bar,maejeom
PLACES,5,불가마,Hot kiln sauna,bulgama
PLACES,5,아이스방,Ice room,aiseubang
PLACES,5,수면실,Sleeping room,sumyeonsil
PLACES,5,안마 의자,Massage chair,anma uija
PLACES,5,때밀이 (세신),Body scrub,ttaemiri
PLACES,5,남탕,Men's bath,namtang
PLACES,5,여탕,Women's bath,yeotang
PLACES,5,탕,Bath tub / Pool,tang
PLACES,5,샤워 먼저 하세요,Please shower first,syawo meonjeo haseyo
PLACES,6,랜드마크,Landmark,raendeumakeu
PLACES,6,경복궁,Gyeongbokgung Palace,gyeongbokgung
PLACES,6,광화문,Gwanghwamun Gate,gwanghwamun
PLACES,6,남산 타워 (N타워),Namsan Tower,namsan tawo
PLACES,6,케이블카,Cable car,keibeulka
PLACES,6,자물쇠,Padlock (Love lock),jamulsoe
PLACES,6,한복,Hanbok (Traditional clothes),hanbok
PLACES,6,한복 대여,Hanbok rental,hanbok daeyeo
PLACES,6,무료 입장,Free admission,muryo ipjang
PLACES,6,야간 개장,Night opening,yagan gaejang
PLACES,6,수문장 교대식,Guard changing ceremony,sumunjang gyodaesik
PLACES,6,북촌 한옥 마을,Bukchon Hanok Village,bukchon hanok maeul
PLACES,6,인사동,Insadong,insadong
PLACES,6,기념품,Souvenir,ginyeompum
PLACES,6,핫플레이스 (핫플),Hot place,hatpeulleiseu
PLACES,6,오픈런,Open run (Waiting before open),opeunreon
PLACES,6,웨이팅,Waiting,weiting
PLACES,6,포토존,Photo zone,potojon
PLACES,6,인생샷,Life shot (Best photo),insaengsyat
PLACES,6,입장료,Entrance fee,ipjangnyo
PLACES,6,매표소,Ticket office,maepyoso
PLACES,7,밤문화,Nightlife,bammunhwa
PLACES,7,홍대,Hongdae,hongdae
PLACES,7,이태원,Itaewon,itaewon
PLACES,7,강남,Gangnam,gangnam
PLACES,7,포장마차 (포차),Tent bar / Pocha,pojangmacha
PLACES,7,클럽,Club,keulleop
PLACES,7,술집,Bar / Pub,suljip
PLACES,7,헌팅 포차,Hunting Pocha (Pickup bar),heonting pocha
PLACES,7,입장료,Entrance fee,ipjangnyo
PLACES,7,신분증 (민증),ID card,sinbunjeung
PLACES,7,검사,Check / Inspection,geomsa
PLACES,7,팔찌,Wristband,paljji
PLACES,7,첫차,First train/bus,cheotcha
PLACES,7,막차,Last train/bus,makcha
PLACES,7,대리운전,Designated driver service,daeriunjeon
PLACES,7,숙취,Hangover,sukchwi
PLACES,7,해장,Hangover cure,haejang
PLACES,7,24시간 영업,Open 24 hours,isipsasigan yeongeop
PLACES,7,합석,Sharing a table / Joining,hapseok
PLACES,7,건배,Cheers,geonbae
PLACES,7,안주,Snack for alcohol,anju
PLACES,7,택시 전쟁,Taxi war (Hard to get taxi),taeksi jeonjaeng

SHOPPING,1,아이쇼핑,Window shopping,aisyoping
SHOPPING,1,구경하다,To browse / Look around,gugyeonghada
SHOPPING,1,어서오세요,Welcome,eoseooseyo
SHOPPING,1,찾으시는 거 있으세요?,Are you looking for something?,chajeusineun geo isseuseyo
SHOPPING,1,그냥 구경하는 중이에요,I'm just looking,geunyang gugyeonghaneun jungieyo
SHOPPING,1,둘러보고 올게요,I'll look around and come back,dulleobogo olgeyo
SHOPPING,1,도움이 필요하면 부를게요,I'll call you if I need help,doumi piryohamyeon bureulgeyo
SHOPPING,1,신상품 (신상),New arrival,sinsangpum
SHOPPING,1,베스트셀러,Best seller,beseuteuselleo
SHOPPING,1,인기 상품,Popular product,ingi sangpum
SHOPPING,1,한정판,Limited edition,hanjeongpan
SHOPPING,1,세일 중,On sale,seil jung
SHOPPING,1,진열된 상품,Displayed product,jinyeoldoen sangpum
SHOPPING,1,재고,Stock,jaego
SHOPPING,1,품절,Sold out,pumjeol
SHOPPING,1,입고 예정,Restock schedule,ipgo yejeong
SHOPPING,1,언제 들어와요?,When will it be restocked?,eonje deureowayo
SHOPPING,1,마네킹,Mannequin,maneking
SHOPPING,1,디스플레이,Display,diseupeullei
SHOPPING,1,가격표,Price tag,gagyeokpyo
SHOPPING,1,직원,Staff / Clerk,jigwon
SHOPPING,2,피팅룸 (탈의실),Fitting room,pitingnum
SHOPPING,2,입어봐도 돼요?,Can I try this on?,ibeobwado dwaeyo
SHOPPING,2,몇 개까지 돼요?,How many items allowed?,myeot gaekkaji dwaeyo
SHOPPING,2,페이스 커버,Face cover (Makeup guard),peiseu keobeo
SHOPPING,2,화장 묻지 않게 조심,Be careful of makeup,hwajang mutji anke josim
SHOPPING,2,신발 벗고 들어가세요,Take off shoes,sinbal beotgo deureogaseyo
SHOPPING,2,거울,Mirror,geoul
SHOPPING,2,사이즈,Size,saijeu
SHOPPING,2,프리 사이즈,Free size (One size),peuri saijeu
SHOPPING,2,치수,Measurements,chisu
SHOPPING,2,너무 커요,It's too big,neomu keoyo
SHOPPING,2,너무 작아요,It's too small,neomu jagayo
SHOPPING,2,딱 맞아요,It fits perfectly,ttak majayo
SHOPPING,2,헐렁해요,It's loose,heolleonghaeyo
SHOPPING,2,꽉 껴요,It's tight,kkwak kkyeoyo
SHOPPING,2,소매가 길어요,Sleeves are long,somaega gireoyo
SHOPPING,2,바지 기장,Pants length,baji gijang
SHOPPING,2,수선,Alteration / Hemming,suseon
SHOPPING,2,새 상품 주세요,Please give me a new one,sae sangpum juseyo
SHOPPING,2,다른 색깔 있어요?,Do you have other colors?,dareun saekkkal isseoyo
SHOPPING,2,잘 어울려요,It looks good on you,jal eoullyeoyo
SHOPPING,3,화장품,Cosmetics,hwajangpum
SHOPPING,3,로드샵,Road shop (Street brand),rodeusyap
SHOPPING,3,테스터,Tester,tesuteo
SHOPPING,3,써봐도 돼요?,Can I try this?,sseobwado dwaeyo
SHOPPING,3,피부 타입,Skin type,pibu taip
SHOPPING,3,건성,Dry skin,geonseong
SHOPPING,3,지성,Oily skin,jiseong
SHOPPING,3,복합성,Combination skin,bokhapseong
SHOPPING,3,민감성,Sensitive skin,mingamseong
SHOPPING,3,트러블,Skin trouble / Acne,teureobeul
SHOPPING,3,미백 (화이트닝),Whitening,mibaek
SHOPPING,3,주름 개선,Anti-wrinkle,jureum gaeseon
SHOPPING,3,수분 (보습),Moisture / Hydration,subun
SHOPPING,3,자외선 차단제 (선크림),Sunscreen,jaoeseon chadanje
SHOPPING,3,마스크팩,Mask pack (Sheet mask),maseukeupaek
SHOPPING,3,원플러스원 (1+1),Buy 1 Get 1 Free,wonpeulleoseuwon
SHOPPING,3,샘플 좀 주세요,Please give me samples,saempeul jom juseyo
SHOPPING,3,클렌징,Cleansing,keullenjing
SHOPPING,3,스킨/로션,Toner/Lotion,seukin rosyeon
SHOPPING,3,립스틱,Lipstick,ripseutik
SHOPPING,3,추천해 주세요,Please recommend,chucheonhae juseyo
SHOPPING,3,유통기한,Expiration date,yutonggihan
SHOPPING,4,전통시장,Traditional market,jeontongsijang
SHOPPING,4,얼마예요?,How much is it?,eolmayeyo
SHOPPING,4,비싸요,It's expensive,bissayo
SHOPPING,4,깎아주세요,Please give a discount,kkakkajuseyo
SHOPPING,4,좀 더 싸게 해줘요,Make it a bit cheaper,jom deo ssage haejwoyo
SHOPPING,4,현금,Cash,hyeongeum
SHOPPING,4,계좌이체,Bank transfer,gyejwaiche
SHOPPING,4,카드 안 돼요?,No cards?,kadeu an dwaeyo
SHOPPING,4,서비스 (덤),Service / Extra (Freebie),seobiseu
SHOPPING,4,덤 주세요,Give me extra please,deom juseyo
SHOPPING,4,많이 주세요,Give me a lot,mani juseyo
SHOPPING,4,싱싱해요 (신선해요),It's fresh,singsinghaeyo
SHOPPING,4,떨이,Clearance (End of day),tteori
SHOPPING,4,골라 골라,Pick whatever you want,golla golla
SHOPPING,4,단골,Regular customer,dangol
SHOPPING,4,이모님,Auntie (Female vendor),imonim
SHOPPING,4,사장님,Boss (Male vendor),sajangnim
SHOPPING,4,온누리 상품권,Onnuri gift certificate,onnuri sangpumgwon
SHOPPING,4,흥정,Bargaining / Haggling,heungjeong
SHOPPING,4,맛보기 (시식),Tasting,matbogi
SHOPPING,4,포장해 주세요,Please wrap it up,pojanghae juseyo
SHOPPING,5,마트 (대형 마트),Supermarket / Mart,mateu
SHOPPING,5,카트,Shopping cart,kateu
SHOPPING,5,장바구니,Shopping basket,jangbaguni
SHOPPING,5,동전 (100원),Coin (for cart),dongjeon
SHOPPING,5,시식 코너,Tasting corner,sisik koneo
SHOPPING,5,먹어봐도 돼요?,Can I taste it?,meogeobwado dwaeyo
SHOPPING,5,맛있어요,It's delicious,masisseoyo
SHOPPING,5,무게 측정,Weighing,muge cheukjeong
SHOPPING,5,라벨 (가격표),Price label,rabel
SHOPPING,5,묶음 상품,Bundle pack,mukkeum sangpum
SHOPPING,5,기획 상품,Special offer,gihoek sangpum
SHOPPING,5,마감 세일,Closing sale,magam seil
SHOPPING,5,계산대,Checkout counter,gyesandae
SHOPPING,5,무인 계산대 (셀프),Self-checkout,muin gyesandae
SHOPPING,5,바코드,Barcode,bakodeu
SHOPPING,5,종량제 봉투,Standard garbage bag,jongnyangje bongtu
SHOPPING,5,장바구니 가져왔어요,I brought my own bag,jangbaguni gajyeowasseoyo
SHOPPING,5,박스 포장,Box packing,bakseu pojang
SHOPPING,5,자율 포장대,Packing area,jayul pojangdae
SHOPPING,5,테이프,Tape,teipeu
SHOPPING,6,영수증,Receipt,yeongsujeung
SHOPPING,6,영수증 지참,Bring receipt,yeongsujeung jicham
SHOPPING,6,교환,Exchange,gyohwan
SHOPPING,6,환불,Refund,hwanbul
SHOPPING,6,반품,Return,banpum
SHOPPING,6,결제 취소,Payment cancellation,gyeolje chwiso
SHOPPING,6,결제 카드,Credit card used,gyeolje kadeu
SHOPPING,6,단순 변심,Change of mind,dansun byeonsim
SHOPPING,6,사이즈가 안 맞아요,Size doesn't fit,saijeuga an majayo
SHOPPING,6,불량이에요,It's defective,bullyangieyo
SHOPPING,6,오염 (얼룩),Stain,oyeom
